更新时间,#genre#
20241106 23:23:15


央视专享,#genre#
CCTV1,http://219.159.194.108:8181/tsfile/live/0001_1.m3u8
CCTV2,http://219.159.194.108:8181/tsfile/live/0002_1.m3u8
CCTV3,http://219.159.194.108:8181/tsfile/live/0003_1.m3u8
CCTV4,http://219.159.194.108:8181/tsfile/live/0004_1.m3u8
CCTV5+,http://219.159.194.108:8181/tsfile/live/0016_1.m3u8
CCTV5,http://219.159.194.108:8181/tsfile/live/0005_1.m3u8
CCTV6,http://219.159.194.108:8181/tsfile/live/0006_1.m3u8
CCTV7,http://219.159.194.108:8181/tsfile/live/0007_1.m3u8
CCTV8,http://219.159.194.108:8181/tsfile/live/0008_1.m3u8
CCTV9,http://219.159.194.108:8181/tsfile/live/0009_1.m3u8
CCTV10,http://219.159.194.108:8181/tsfile/live/0010_1.m3u8
CCTV11,http://219.159.194.108:8181/tsfile/live/0011_1.m3u8
CCTV12,http://219.159.194.108:8181/tsfile/live/0012_1.m3u8
CCTV13,http://219.159.194.108:8181/tsfile/live/0013_1.m3u8
CCTV14,http://219.159.194.108:8181/tsfile/live/0014_1.m3u8
CCTV15,http://219.159.194.108:8181/tsfile/live/0015_1.m3u8
CCTV16,http://219.159.194.108:8181/tsfile/live/1021_1.m3u8
CCTV17,http://219.159.194.108:8181/tsfile/live/0019_1.m3u8

CCTV1,http://180.158.164.233:8888/udp/239.45.3.145:5140
CCTV2,http://180.158.164.233:8888/udp/239.45.3.208:5140
CCTV3,http://180.158.164.233:8888/udp/239.45.1.68:5140
CCTV4,http://180.158.164.233:8888/udp/239.45.0.2:5140
CCTV4美洲,http://tvbox6.icu/tv/migu.php?id=cctv4a
CCTV4欧洲,http://tvbox6.icu/tv/migu.php?id=cctv4o
CCTV4欧洲,http://114.243.97.208:8822/rtp/239.3.1.213:4220
CCTV4美洲,http://114.243.97.208:8822/rtp/239.3.1.214:4220
CCTV5,http://180.158.164.233:8888/udp/239.45.1.69:5140
CCTV5+,http://180.158.164.233:8888/udp/239.45.0.34:5140
CCTV6,http://180.158.164.233:8888/udp/239.45.1.70:5140
CCTV7,http://180.158.164.233:8888/udp/239.45.3.56:5140
CCTV8,http://180.158.164.233:8888/udp/239.45.1.71:5140
CCTV9,http://180.158.164.233:8888/udp/239.45.3.4:5140
CCTV10,http://180.158.164.233:8888/udp/239.45.3.8:5140
CCTV11,http://180.158.164.233:8888/udp/239.45.0.18:5140
CCTV12,http://180.158.164.233:8888/udp/239.45.3.10:5140
CCTV13,http://180.158.164.233:8888/udp/239.45.0.19:5140
CCTV14,http://180.158.164.233:8888/udp/239.45.3.23:5140
CCTV15,http://180.158.164.233:8888/udp/239.45.0.20:5140
CCTV16,http://180.158.164.233:8888/udp/239.45.0.10:5140
CCTV17,http://180.158.164.233:8888/udp/239.45.3.52:5140

CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CCTV1,http://222.218.158.156:8181/tsfile/live/0001_1.m3u8
CCTV2,http://222.218.158.156:8181/tsfile/live/0002_1.m3u8
CCTV3,http://222.218.158.156:8181/tsfile/live/0003_1.m3u8
CCTV4,http://222.218.158.156:8181/tsfile/live/0004_1.m3u8
CCTV5+,http://222.218.158.156:8181/tsfile/live/0016_1.m3u8
CCTV5,http://222.218.158.156:8181/tsfile/live/0005_1.m3u8
CCTV6,http://222.218.158.156:8181/tsfile/live/0006_1.m3u8
CCTV7,http://222.218.158.156:8181/tsfile/live/0007_1.m3u8
CCTV8,http://222.218.158.156:8181/tsfile/live/0008_1.m3u8
CCTV9,http://222.218.158.156:8181/tsfile/live/0009_1.m3u8
CCTV10,http://222.218.158.156:8181/tsfile/live/0010_1.m3u8
CCTV11,http://222.218.158.156:8181/tsfile/live/0011_1.m3u8
CCTV12,http://222.218.158.156:8181/tsfile/live/0012_1.m3u8
CCTV13,http://222.218.158.156:8181/tsfile/live/0013_1.m3u8
CCTV14,http://222.218.158.156:8181/tsfile/live/0014_1.m3u8
CCTV15,http://222.218.158.156:8181/tsfile/live/0015_1.m3u8
CCTV16,http://222.218.158.156:8181/tsfile/live/1021_1.m3u8
CCTV17,http://222.218.158.156:8181/tsfile/live/0019_1.m3u8

CCTV1,http://180.158.191.162:9999/udp/239.45.3.145:5140
CCTV2,http://180.158.191.162:9999/udp/239.45.3.208:5140
CCTV3,http://180.158.191.162:9999/udp/239.45.1.68:5140
CCTV4,http://180.158.191.162:9999/udp/239.45.0.2:5140
CCTV5,http://180.158.191.162:9999/udp/239.45.1.69:5140
CCTV6,http://180.158.191.162:9999/udp/239.45.1.70:5140
CCTV7,http://180.158.191.162:9999/udp/239.45.3.56:5140
CCTV8,http://180.158.191.162:9999/udp/239.45.1.71:5140
CCTV9,http://180.158.191.162:9999/udp/239.45.3.4:5140
CCTV10,http://180.158.191.162:9999/udp/239.45.3.8:5140
CCTV11,http://180.158.191.162:9999/udp/239.45.0.18:5140
CCTV12,http://180.158.191.162:9999/udp/239.45.3.10:5140
CCTV13,http://180.158.191.162:9999/udp/239.45.0.19:5140
CCTV14,http://180.158.191.162:9999/udp/239.45.3.23:5140
CCTV15,http://180.158.191.162:9999/udp/239.45.0.20:5140
CCTV16,http://180.158.191.162:9999/udp/239.45.0.10:5140
CCTV17,http://180.158.191.162:9999/udp/239.45.3.52:5140
CCTV5+,http://180.158.191.162:9999/udp/239.45.0.34:5140

CCTV1,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265001&livemode=1&stbId=3
CCTV2,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3
CCTV3,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=3
CCTV4,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=3
CCTV5,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=3
CCTV5+,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265016&livemode=1&stbId=3
CCTV6,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000001737&livemode=1&stbId=3
CCTV7,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000024341&livemode=1&stbId=3
CCTV8,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265008&livemode=1&stbId=3
CCTV9,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=3
CCTV10,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3
CCTV11,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3
CCTV12,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=3
CCTV13,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=3
CCTV14,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=3
CCTV15,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3
CCTV16,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=3
CCTV17,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265015&livemode=1&stbId=3
CCTV6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0
CCTV6,https://epg.pw/stream/c2a78d34141bd7ad12b19b2ab7f3f60f2b8a4c3bdd5c573889aad5bc3b331fe1.m3u8

CCTV1,http://114.243.97.208:8822/rtp/239.3.1.129:8008
CCTV2,http://114.243.97.208:8822/rtp/239.3.1.60:8084
CCTV3,http://114.243.97.208:8822/rtp/239.3.1.172:8001
CCTV4,http://114.243.97.208:8822/rtp/239.3.1.105:8092
CCTV5,http://114.243.97.208:8822/rtp/239.3.1.173:8001
CCTV6,http://114.243.97.208:8822/rtp/239.3.1.174:8001
CCTV7,http://114.243.97.208:8822/rtp/239.3.1.61:8104
CCTV8,http://114.243.97.208:8822/rtp/239.3.1.175:8001
CCTV9,http://114.243.97.208:8822/rtp/239.3.1.62:8112
CCTV10,http://114.243.97.208:8822/rtp/239.3.1.63:8116
CCTV11,http://114.243.97.208:8822/rtp/239.3.1.152:8120
CCTV12,http://114.243.97.208:8822/rtp/239.3.1.64:8124
CCTV13,http://114.243.97.208:8822/rtp/239.3.1.124:8128
CCTV14,http://114.243.97.208:8822/rtp/239.3.1.65:8132
CCTV15,http://114.243.97.208:8822/rtp/239.3.1.153:8136
CCTV16,http://114.243.97.208:8822/rtp/239.3.1.184:8001
CCTV17,http://114.243.97.208:8822/rtp/239.3.1.151:8144
CCTV5+,http://114.243.97.208:8822/rtp/239.3.1.130:8004

CCTV1,http://114.243.104.64:8822/rtp/239.3.1.129:8008
CCTV2,http://114.243.104.64:8822/rtp/239.3.1.60:8084
CCTV3,http://114.243.104.64:8822/rtp/239.3.1.172:8001
CCTV4,http://114.243.104.64:8822/rtp/239.3.1.105:8092
CCTV4欧洲,http://114.243.104.64:8822/rtp/239.3.1.213:4220
CCTV4美洲,http://114.243.104.64:8822/rtp/239.3.1.214:4220
CCTV5,http://114.243.104.64:8822/rtp/239.3.1.173:8001
CCTV6,http://114.243.104.64:8822/rtp/239.3.1.174:8001
CCTV7,http://114.243.104.64:8822/rtp/239.3.1.61:8104
CCTV8,http://114.243.104.64:8822/rtp/239.3.1.175:8001
CCTV9,http://114.243.104.64:8822/rtp/239.3.1.62:8112
CCTV10,http://114.243.104.64:8822/rtp/239.3.1.63:8116
CCTV11,http://114.243.104.64:8822/rtp/239.3.1.152:8120
CCTV12,http://114.243.104.64:8822/rtp/239.3.1.64:8124
CCTV13,http://114.243.104.64:8822/rtp/239.3.1.124:8128
CCTV14,http://114.243.104.64:8822/rtp/239.3.1.65:8132
CCTV15,http://114.243.104.64:8822/rtp/239.3.1.153:8136
CCTV16,http://114.243.104.64:8822/rtp/239.3.1.184:8001
CCTV17,http://114.243.104.64:8822/rtp/239.3.1.151:8144
CCTV5+,http://114.243.104.64:8822/rtp/239.3.1.130:8004

CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8
CCTV2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8
CCTV3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/1.m3u8
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/1.m3u8
CCTV6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/1.m3u8
CCTV7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/1.m3u8
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/1.m3u8
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8
CCTV11,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8
CCTV13,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/1.m3u8
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/1.m3u8
CCTV15,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8
CCTV16,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010142/1.m3u8
CCTV17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/1.m3u8
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8

CCTV1,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000018602/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000018602
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/index.m3u8

CCTV2,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000023315/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000023315
CCTV2,http://123.114.19.80:4000/rtp/239.3.1.60:8084
CCTV2,http://tvbox6.icu/tv/migu.php?id=cctv2

CCTV3,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000013682/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000013682

CCTV4,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031102/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031102

CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/index.m3u8
CCTV5,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000005000025222/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000025222
CCTV5,http://120.77.28.4:8648/mgu.php?id=cctv5
CCTV5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://113.57.93.165:9900/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8
CCTV5,http://219.159.147.195:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/1.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8?
CCTV5,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV5+,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031127/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031127
CCTV5+,http://zy.otioi.cn/live/migu.php?token=4zfvOqMj&id=cctv5p
CCTV5+,http://tnvcn.com:8012/rtp/239.3.1.130:8004$北京uni1+
CCTV6,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000001737/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001737&livemode=1&stbId=3
CCTV7,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000024341/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000024341
CCTV7,http://tvbox6.icu/tv/migu.php?id=cctv7
CCTV8,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000003736/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000003736
CCTV9,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000014583/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000014583
CCTV10,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000023734/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000023734
CCTV11,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031106/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031106
CCTV12,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000032494/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000032494
CCTV13,https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
CCTV13,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031108/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031108
CCTV13,http://59.173.183.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000008170/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000008170
CCTV14,http://115.234.196.165:8808/udp/233.50.200.103:5140
CCTV15,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031109/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031109
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000008000023253/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000008000023253
CCTV16,http://119.98.143.13:8888/rtp/239.69.1.247:11124
CCTV16,http://123.121.73.105:8686/rtp/239.3.1.184:8001
CCTV17,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268004/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000268004

CCTV风云足球,http://www.lizhinas.top:8688/rtp/239.252.219.96:5140$江西cmc3+
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV央视台球,http://www.lizhinas.top:8688/rtp/239.252.219.80:5140$江西cmc3+
CCTV高尔夫网球,http://www.lizhinas.top:8688/rtp/239.252.219.95:5140$江西cmc3+
CCTV风云音乐,http://www.lizhinas.top:8688/rtp/239.252.219.87:5140$江西cmc3+
CCTV第一剧场,http://www.lizhinas.top:8688/rtp/239.252.219.86:5140$江西cmc3+
CCTV风云剧场,http://www.lizhinas.top:8688/rtp/239.252.219.89:5140$江西cmc3+
CCTV怀旧剧场,http://www.lizhinas.top:8688/rtp/239.252.219.90:5140$江西cmc3+
CCTV女性时尚,http://www.lizhinas.top:8688/rtp/239.252.219.94:5140$江西cmc3+
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
CCTV世界地理,http://www.lizhinas.top:8688/rtp/239.252.219.93:5140$江西cmc3+
CCTV兵器科技,http://www.lizhinas.top:8688/rtp/239.252.219.98:5140$江西cmc3+
CCTV文化精品,http://www.lizhinas.top:8688/rtp/239.252.219.81:5140$江西cmc3+
CCTV电视指南,http://www.lizhinas.top:8688/rtp/239.252.219.97:5140$江西cmc3+

CCTV兵器科技,http://mryx.fun:1025/udp/239.11.0.57:1025
CCTV风云足球,http://mryx.fun:1025/udp/239.11.0.59:1025
CCTV央视台球,http://mryx.fun:1025/udp/239.11.0.60:1025
CCTV女性时尚,http://mryx.fun:1025/udp/239.11.0.62:1025
CCTV世界地理,http://mryx.fun:1025/udp/239.11.0.63:1025
CCTV怀旧剧场,http://mryx.fun:1025/udp/239.11.0.64:1025
CCTV风云剧场,http://mryx.fun:1025/udp/239.11.0.65:1025
CCTV文化精品,http://mryx.fun:1025/udp/239.11.0.66:1025
CCTV第一剧场,http://mryx.fun:1025/udp/239.11.0.67:1025
CCTV风云音乐,http://mryx.fun:1025/udp/239.11.0.68:1025

CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226016/2.m3u8
CCTV2,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225588/2.m3u8
CCTV3,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226021/2.m3u8
CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226428/2.m3u8
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226019/2.m3u8
CCTV6,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226010/2.m3u8
CCTV7,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225733/2.m3u8
CCTV8,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226008/2.m3u8
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225734/2.m3u8
CCTV10,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225730/2.m3u8
CCTV11,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225597/2.m3u8
